1,0,0,0.545,0.43,0.16,0.844,0.3945,0.1855,0.231,9
0,0,1,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,7
0,1,0,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,10
0,0,1,0.735,0.59,0.225,1.756,0.637,0.3405,0.58,21
0,1,0,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,6
1,0,0,0.585,0.42,0.155,0.9845,0.442,0.2155,0.2875,13
1,0,0,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,9
0,1,0,0.58,0.47,0.15,0.907,0.444,0.1855,0.2445,11
0,1,0,0.41,0.305,0.09,0.3535,0.157,0.0745,0.1,7
0,0,1,0.62,0.5,0.165,1.307,0.6355,0.2545,0.315,9
0,0,1,0.695,0.53,0.21,1.51,0.664,0.4095,0.385,10
0,1,0,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115,7
0,0,1,0.59,0.47,0.18,1.187,0.5985,0.227,0.31,9
1,0,0,0.615,0.46,0.15,1.0265,0.4935,0.201,0.2745,10
0,0,1,0.73,0.585,0.225,2.2305,1.2395,0.422,0.563,14
0,1,0,0.545,0.435,0.135,0.7715,0.372,0.148,0.227,8
0,0,1,0.385,0.305,0.09,0.2775,0.109,0.0515,0.1,9
1,0,0,0.66,0.53,0.18,1.5175,0.7765,0.302,0.401,10
1,0,0,0.56,0.43,0.15,0.8745,0.453,0.161,0.22,8
1,0,0,0.375,0.295,0.11,0.3005,0.1255,0.0575,0.1035,7
1,0,0,0.55,0.43,0.14,0.84,0.375,0.218,0.1945,8
1,0,0,0.68,0.55,0.2,1.596,0.525,0.4075,0.585,21
0,0,1,0.55,0.42,0.16,1.3405,0.6325,0.311,0.344,10
1,0,0,0.58,0.455,0.17,0.9075,0.374,0.2135,0.285,13
0,1,0,0.605,0.435,0.13,0.9025,0.432,0.174,0.26,11
0,1,0,0.61,0.475,0.15,0.9665,0.4145,0.2,0.345,10
1,0,0,0.675,0.51,0.195,1.382,0.6045,0.3175,0.3965,10
0,0,1,0.59,0.46,0.13,1.102,0.455,0.2055,0.33,12
0,1,0,0.4,0.315,0.09,0.3245,0.151,0.073,0.088,8
1,0,0,0.58,0.43,0.17,1.48,0.6535,0.324,0.4155,10
0,1,0,0.51,0.39,0.125,0.597,0.293,0.1265,0.1555,8
1,0,0,0.66,0.535,0.205,1.4415,0.5925,0.2775,0.49,10
0,1,0,0.28,0.205,0.07,0.1015,0.041,0.03,0.03,6
0,1,0,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8
0,0,1,0.515,0.4,0.14,0.7365,0.2955,0.184,0.185,16
0,0,1,0.665,0.525,0.18,1.429,0.6715,0.29,0.4,12
0,0,1,0.585,0.405,0.15,1.2565,0.435,0.202,0.325,15
0,1,0,0.325,0.25,0.08,0.176,0.0595,0.0355,0.063,7
0,1,0,0.465,0.37,0.115,0.4075,0.1515,0.0935,0.1455,9
0,0,1,0.44,0.335,0.11,0.394,0.157,0.096,0.122,9
1,0,0,0.75,0.615,0.205,2.2635,0.821,0.423,0.726,12
1,0,0,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,9
0,0,1,0.315,0.25,0.09,0.203,0.0615,0.037,0.0795,11
1,0,0,0.57,0.43,0.16,0.811,0.3875,0.159,0.2285,9
1,0,0,0.645,0.52,0.18,1.285,0.5775,0.352,0.317,9
0,0,1,0.515,0.405,0.13,0.722,0.32,0.131,0.21,10
1,0,0,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,9
0,0,1,0.605,0.455,0.16,1.1035,0.421,0.3015,0.325,9
0,0,1,0.605,0.475,0.16,1.616,0.5495,0.332,0.34,18
0,1,0,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,5
0,0,1,0.575,0.45,0.13,0.785,0.318,0.193,0.2265,9
0,0,1,0.6,0.455,0.17,1.1915,0.696,0.2395,0.24,8
0,0,1,0.48,0.38,0.135,0.528,0.2,0.1395,0.16,14
0,0,1,0.605,0.465,0.165,1.056,0.4215,0.2475,0.34,13
0,1,0,0.525,0.4,0.13,0.6445,0.345,0.1285,0.2,8
0,1,0,0.405,0.3,0.11,0.32,0.172,0.044,0.093,7
0,1,0,0.53,0.405,0.12,0.632,0.2715,0.148,0.1875,9
0,1,0,0.435,0.33,0.125,0.406,0.1685,0.1055,0.096,12
0,1,0,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,8
0,1,0,0.475,0.35,0.115,0.498,0.2375,0.099,0.14,7
0,1,0,0.485,0.37,0.115,0.457,0.1885,0.0965,0.15,9
0,1,0,0.38,0.275,0.095,0.2505,0.0945,0.0655,0.075,6
0,1,0,0.425,0.32,0.1,0.3055,0.126,0.06,0.106,7
0,1,0,0.59,0.46,0.125,0.755,0.334,0.15,0.238,9
1,0,0,0.675,0.55,0.175,1.689,0.694,0.371,0.474,13
0,0,1,0.35,0.265,0.09,0.2265,0.0995,0.0575,0.065,6
0,0,1,0.615,0.47,0.145,1.0285,0.4435,0.2825,0.285,11
1,0,0,0.645,0.5,0.17,1.1845,0.4805,0.274,0.355,13
0,0,1,0.675,0.52,0.145,1.3645,0.557,0.3405,0.385,11
1,0,0,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15
1,0,0,0.61,0.485,0.165,1.0915,0.3935,0.2435,0.33,18
0,0,1,0.585,0.51,0.16,1.218,0.639,0.241,0.3,11
0,1,0,0.43,0.34,0.0,0.428,0.2065,0.086,0.115,8
0,0,1,0.47,0.375,0.13,0.523,0.214,0.132,0.145,8
0,1,0,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,11
0,0,1,0.57,0.45,0.155,0.91,0.326,0.1895,0.355,14
1,0,0,0.515,0.405,0.12,0.646,0.2895,0.1405,0.177,10
0,0,1,0.575,0.425,0.14,0.8635,0.393,0.227,0.2,11
0,0,1,0.595,0.47,0.155,1.2015,0.492,0.3865,0.265,10
0,0,1,0.295,0.225,0.09,0.1385,0.048,0.046,0.05,9
0,1,0,0.265,0.195,0.055,0.084,0.0365,0.0175,0.025,7
1,0,0,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10
0,1,0,0.38,0.29,0.1,0.237,0.108,0.0395,0.082,6
0,1,0,0.455,0.355,0.125,0.5325,0.225,0.126,0.1465,7
1,0,0,0.555,0.42,0.14,0.868,0.33,0.243,0.21,13
0,1,0,0.325,0.24,0.07,0.152,0.0565,0.0305,0.054,8
1,0,0,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,9
0,1,0,0.445,0.345,0.105,0.409,0.1675,0.1015,0.117,7
0,1,0,0.52,0.38,0.125,0.5545,0.288,0.1295,0.167,8
0,1,0,0.51,0.4,0.15,0.745,0.2865,0.1675,0.235,13
0,1,0,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,7
0,0,1,0.37,0.29,0.09,0.241,0.11,0.045,0.069,10
0,0,1,0.495,0.4,0.155,0.8085,0.2345,0.1155,0.35,6
0,1,0,0.395,0.295,0.1,0.2715,0.134,0.0325,0.085,10
1,0,0,0.595,0.455,0.16,1.04,0.452,0.2655,0.288,9
0,0,1,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,7
1,0,0,0.505,0.4,0.165,0.729,0.2675,0.155,0.25,9
0,1,0,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,10
0,1,0,0.5,0.375,0.125,0.5695,0.259,0.124,0.157,7
0,0,1,0.37,0.28,0.105,0.224,0.0815,0.0575,0.075,8
